Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2011,26.5060240963855,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2022,42.9799426934097,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2021,43.4285714285714,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2020,44,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2019,44,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2018,39.1428571428571,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2017,39.1428571428571,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2016,39.1428571428571,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2015,41.1428571428571,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2014,39.7142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2013,36,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2012,36,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2011,36,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2010,36.5714285714286,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2009,36.5714285714286,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2008,36.2857142857143,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2007,36.5714285714286,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2006,36,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2005,36,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2004,36,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2003,28.2857142857143,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2002,28.2857142857143,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2001,28.2857142857143,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,2000,28.2857142857143,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,1999,21.551724137931,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,1998,24.7126436781609,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Spain,ESP,1997,24.7126436781609,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2022,5.33333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2021,5.38116591928251,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2020,5.38116591928251,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2019,5.33333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2018,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2017,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2016,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2015,4.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2014,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2013,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2012,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2011,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2010,5.33333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2009,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2008,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2007,5.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2006,4.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2005,4.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2004,4.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2003,4.44444444444444,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,2002,4.44444444444444,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,1999,4.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,1998,5.33333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sri Lanka,LKA,1997,5.33333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2022,31.25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2021,25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2020,25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2019,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2018,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2017,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2016,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2015,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2014,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2013,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2012,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2011,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2010,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2009,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2008,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2007,6.66666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2006,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2005,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2004,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2003,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2002,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2001,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,2000,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,1999,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,1998,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Kitts and Nevis,KNA,1997,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2022,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2021,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2020,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2019,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2018,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2017,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2016,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2015,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2014,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2013,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2012,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2011,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2010,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2009,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2008,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2007,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2006,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2005,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2004,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2003,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2002,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,2000,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,1999,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,1998,11.7647058823529,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Lucia,LCA,1997,11.7647058823529,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2022,18.1818181818182,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2021,18.1818181818182,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2020,18.1818181818182,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2019,13.0434782608696,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2018,13.0434782608696,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2017,13.0434782608696,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2016,13.0434782608696,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2015,13.0434782608696,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2014,13.0434782608696,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2013,13.0434782608696,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2012,17.3913043478261,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2011,17.3913043478261,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2010,14.2857142857143,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2009,21.7391304347826,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2008,18.1818181818182,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2007,18.1818181818182,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2006,18.1818181818182,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2005,18.1818181818182,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2004,22.7272727272727,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2003,22.7272727272727,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2002,22.7272727272727,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,2000,4.76190476190476,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,1999,4.76190476190476,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,St. Vincent and the Grenadines,VCT,1997,9.52380952380952,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2018,30.5164319248826,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2017,30.5164319248826,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2016,30.5164319248826,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2015,30.5164319248826,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2014,24.2937853107345,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2013,24.5762711864407,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2012,24.5762711864407,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2011,24.5762711864407,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2010,25.5605381165919,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2009,18.9189189189189,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2008,18.058690744921,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2007,18.058690744921,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2006,17.7777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sudan,SDN,2005,14.6666666666667,
